id,label
"RAPPORT_UNIQUE","Rapport unique"
"RAPPORT_RELATIF_ARTICLE_67_LOI_N_2004-1343","Rapport d’application de la loi"
"RAPPORT_PERIODIQUE","Rapport périodique"
